id	name	guard_name	created_at	updated_at
92	brand.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
628	brands-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
630	brands-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
629	brands-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
631	brands-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
313	brands.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
314	brands.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
315	brands.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
316	brands.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
317	brands.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
157	cart-product-update	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
250	cash_flow	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
632	categories-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
634	categories-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
633	categories-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
635	categories-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
318	categories.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
151	categories.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
155	categories.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
154	categories.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
152	categories.import	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
153	categories.index	sanctum	2026-06-29 15:06:25	2026-06-29 15:06:25
208	categories.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
903	category	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
98	category.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
636	challans-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
638	challans-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
637	challans-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
639	challans-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
319	challans.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
320	challans.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
321	challans.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
322	challans.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
323	challans.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
159	change_sale_date	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
231	cost_edit_in_products	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
904	coupon	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
88	coupon.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
640	coupons-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
642	coupons-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
641	coupons-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
643	coupons-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
324	coupons.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
325	coupons.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
326	coupons.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
327	coupons.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
328	coupons.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
905	courier	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
644	couriers-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
646	couriers-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
645	couriers-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
647	couriers-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
329	couriers.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
330	couriers.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
331	couriers.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
332	couriers.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
333	couriers.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
81	create_sms.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
648	currencies-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
650	currencies-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
649	currencies-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
651	currencies-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
334	currencies.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
335	currencies.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
336	currencies.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
337	currencies.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
338	currencies.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
906	currency	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
103	currency.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
126	custom_field	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
660	custom-fields-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
662	custom-fields-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
661	custom-fields-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
663	custom-fields-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
339	custom-fields.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
340	custom-fields.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
341	custom-fields.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
342	custom-fields.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
343	custom-fields.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
182	customer_export	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
84	customer_group.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
652	customer-groups-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
654	customer-groups-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
653	customer-groups-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
655	customer-groups-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
344	customer-groups.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
345	customer-groups.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
346	customer-groups.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
347	customer-groups.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
348	customer-groups.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
236	customer-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
656	customers-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
658	customers-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
657	customers-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
659	customers-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
349	customers.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
29	customers.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
31	customers.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
30	customers.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
148	customers.import	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
28	customers.index	sanctum	2018-06-05 04:45:54	2018-06-05 04:45:54
223	customers.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
242	daily-purchase	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
240	daily-sale	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
872	damage-stock-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
874	damage-stock-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
873	damage-stock-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
875	damage-stock-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
227	damage-stock.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
350	damage-stock.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
351	damage-stock.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
352	damage-stock.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
353	damage-stock.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
664	deliveries-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
666	deliveries-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
665	deliveries-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
667	deliveries-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
354	deliveries.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
355	deliveries.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
356	deliveries.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
357	deliveries.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
358	deliveries.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
907	delivery	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
99	delivery.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
908	department	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
70	department.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
668	departments-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
670	departments-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
669	departments-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
671	departments-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
359	departments.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
360	departments.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
361	departments.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
362	departments.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
363	departments.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
909	designations	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
672	designations-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
674	designations-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
673	designations-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
675	designations-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
175	designations.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
364	designations.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
365	designations.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
366	designations.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
367	designations.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
910	discount	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
911	discount_plan	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
110	discount_plan.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
676	discount-plans-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
678	discount-plans-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
677	discount-plans-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
679	discount-plans-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
368	discount-plans.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
369	discount-plans.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
370	discount-plans.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
371	discount-plans.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
372	discount-plans.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
111	discount.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
680	discounts-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
682	discounts-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
681	discounts-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
683	discounts-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
373	discounts.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
374	discounts.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
375	discounts.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
376	discounts.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
377	discounts.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
255	dso-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
237	due-report	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
684	employees-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
686	employees-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
685	employees-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
687	employees-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
378	employees.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
74	employees.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
76	employees.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
75	employees.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
73	employees.index	sanctum	2019-01-03 04:22:19	2019-01-03 04:22:19
221	employees.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
83	empty_database.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
688	exchange-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
690	exchange-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
689	exchange-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
691	exchange-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
912	exchange-view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
379	exchange.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
186	exchange.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
188	exchange.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
187	exchange.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
185	exchange.index	sanctum	2026-01-21 14:33:15	2026-01-21 14:33:15
219	exchange.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
692	expense_categories-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
694	expense_categories-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
693	expense_categories-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
695	expense_categories-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
380	expense_categories.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
381	expense_categories.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
382	expense_categories.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
383	expense_categories.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
384	expense_categories.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
190	expense-categories	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
184	expense-category	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
696	expenses-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
698	expenses-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
697	expenses-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
699	expenses-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
385	expenses.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
56	expenses.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
58	expenses.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
57	expenses.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
55	expenses.index	sanctum	2018-09-05 06:37:10	2018-09-05 06:37:10
214	expenses.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
59	general_setting.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
700	general-settings-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
702	general-settings-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
701	general-settings-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
703	general-settings-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
386	general-settings.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
387	general-settings.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
388	general-settings.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
389	general-settings.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
390	general-settings.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
913	gift_card	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
87	gift_card.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
704	gift-cards-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
706	gift-cards-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
705	gift-cards-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
707	gift-cards-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
391	gift-cards.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
392	gift-cards.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
393	gift-cards.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
394	gift-cards.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
395	gift-cards.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
141	handle_discount	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
914	holiday	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
89	holiday.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
708	holidays-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
710	holidays-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
709	holidays-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
711	holidays-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
396	holidays.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
397	holidays.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
398	holidays.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
399	holidays.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
400	holidays.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
62	hrm_setting.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
180	hrm-panel	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
712	hrm-settings-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
714	hrm-settings-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
713	hrm-settings-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
715	hrm-settings-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
401	hrm-settings.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
402	hrm-settings.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
403	hrm-settings.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
404	hrm-settings.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
405	hrm-settings.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
716	income_categories-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
718	income_categories-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
717	income_categories-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
719	income_categories-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
406	income_categories.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
407	income_categories.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
408	income_categories.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
409	income_categories.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
410	income_categories.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
189	income-categories	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
183	income-category	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
720	incomes-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
722	incomes-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
721	incomes-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
723	incomes-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
411	incomes.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
128	incomes.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
130	incomes.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
129	incomes.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
127	incomes.index	sanctum	2024-08-11 10:20:59	2024-08-11 10:20:59
215	incomes.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
724	installment-plans-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
726	installment-plans-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
725	installment-plans-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
727	installment-plans-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
412	installment-plans.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
413	installment-plans.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
414	installment-plans.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
415	installment-plans.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
416	installment-plans.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
139	invoice_create_edit_delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
138	invoice_setting.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
728	invoice-settings-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
730	invoice-settings-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
729	invoice-settings-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
731	invoice-settings-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
417	invoice-settings.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
418	invoice-settings.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
419	invoice-settings.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
420	invoice-settings.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
421	invoice-settings.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
135	language_setting	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
732	languages-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
734	languages-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
733	languages-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
735	languages-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
422	languages.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
423	languages.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
424	languages.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
425	languages.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
426	languages.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
915	leave	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
178	leave-type.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
736	leave-types-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
738	leave-types-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
737	leave-types-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
739	leave-types-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
427	leave-types.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
428	leave-types.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
429	leave-types.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
430	leave-types.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
431	leave-types.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
179	leave.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
740	leaves-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
742	leaves-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
741	leaves-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
743	leaves-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
432	leaves.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
433	leaves.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
434	leaves.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
435	leaves.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
436	leaves.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
60	mail_setting.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
744	mail-settings-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
746	mail-settings-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
745	mail-settings-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
747	mail-settings-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
437	mail-settings.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
438	mail-settings.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
439	mail-settings.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
440	mail-settings.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
441	mail-settings.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
916	money-transfer	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
97	money-transfer.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
748	money-transfers-add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
750	money-transfers-delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
749	money-transfers-edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
751	money-transfers-index	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
442	money-transfers.*	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
443	money-transfers.add	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
444	money-transfers.delete	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
445	money-transfers.edit	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
446	money-transfers.view	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
251	monthly_summary	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
243	monthly-purchase	sanctum	2026-07-05 11:45:10	2026-07-05 11:45:10
